TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201008090400,201008090430,9.704,0,4.648,9.704,0,0,0,0,0,0,0,244.634,0,289.534,244.634,0,318.613,0,296.731,318.613,0,5.62,0,2.443,5.62,0,-9999,69.454,69.454,2,0,0,0,0,2.039,1.917,2.039,0,290.654,0.231,53.496,-102.369,0,0.001,0.01,346.994,392.473,0,9.84,0,32.585,0,-26.245,0,6.994,0,8.56111,7.15383,10.4895,19.4382,1,51,19.5949,-28.474,0,-34.7634,-42.642,-29.0871,38.9839,1,51,40.2581,492,1,1,3.99497,4.24729,1,1,1.03644,0.96535,2,2,116,74,1.1069,1.04593,4.16028,4.18928,1,1,1.02215,0.999082,2,2,108,80,1.09353,1.07714,4.15996,4.2521,0.975,0.95,0.0609765,0.0565478,3.59872,3.81078,3.85994,4.05174,4.456,4.588,4.80775,3.68623,3.87978,3.91776,4.18928,4.50384,4.68494,4.80775,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4.23004,4.15572,4.54042,0.105621,3.84045,3.94989,4.00499,4.14567,5.10947,5.48153,5.65825,4.08022,4.13737,4.39093,0.105056,3.62648,3.89467,3.94427,4.08022,5.05544,5.23027,5.643,-0.014079,-0.033564,0.288319,0.0616812,-0.097716,-0.044863,0.009273,0.10428,0.567124,0.77119,1.11054,0.035595,-0.022911,0.236379,0.0567776,-0.097716,-0.044863,0.013046,0.086281,0.243175,0.599435,0.893527,3.65743,3.69109,3.70434,0.119175,1.5662,3.38657,3.59201,3.693,4.16693,4.33089,4.64851,3.84087,4.11379,3.80687,0.0984156,2.0623,3.59092,3.61592,3.75329,4.15567,4.31986,4.60451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008090430,201008090500,9.627,0,4.585,9.627,0,0,0,0,0,0,0,251.219,0,289.534,251.219,0,316.463,0,296.731,316.463,0,5.81,0,2.403,5.81,0,-9999,69.455,69.455,2,0,0,0,0,2.062,1.832,2.062,0,294.422,0.191,51.735,-91.732,0.8,0.039,0.011,342.94,392.971,0,9.665,0,32.595,0,-24.691,0,34.163,0,41.8177,34.9437,51.2373,17.384,1,38,21.1681,-36.152,0,-44.1374,-54.1404,-36.9304,37.1777,1,38,39.3057,492,1,1,4.03652,4.33828,1,1,1.03644,0.96535,2,2,116,74,1.11784,1.06286,4.20798,4.27884,1,1,1.02234,1.0035,2,2,107,78,1.10478,1.09763,4.20847,4.31168,0.975,0.95,0.0641385,0.0604456,3.61256,3.83378,3.88623,4.09467,4.45769,4.67133,4.87824,3.70735,3.9112,3.94703,4.27884,4.588,4.80061,4.9347,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4.21918,4.14521,4.52977,0.105658,3.82649,3.94077,3.99585,4.13564,5.10368,5.47339,5.64398,4.067,4.12421,4.37998,0.105151,3.61254,3.8814,3.93045,4.067,5.04994,5.22398,5.6281,-0.066375,-0.133632,0.218093,0.0627024,-0.236739,-0.144333,-0.04679,0.060499,0.55977,0.679319,0.885395,-0.01503,-0.083771,0.173259,0.0570134,-0.231704,-0.144333,-0.040828,0.053291,0.181882,0.593938,0.864403,3.62752,3.66602,3.67949,0.1186,1.55278,3.3636,3.565,3.66654,4.1331,4.3092,4.63749,3.8075,4.08418,3.77926,0.0978356,2.04072,3.56557,3.5901,3.73136,4.12087,4.30338,4.56296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
201008090500,201008090530,9.574,0,4.522,9.574,0,22.9662,1.952,0,3.271,1.952,0,256.066,0,297.157,256.066,0,315.031,0,305.642,315.031,0,5.93,0,2.364,5.93,0,-9999,69.457,69.457,2,0,0,0,0,2.103,1.748,2.103,0,281.306,0.23,50.533,-83.683,16.083,0.62,0,341.7,392.84,0,9.51,0,32.561,0,-25.241,0,15.83,0,19.3769,16.1918,23.7417,15.1392,1,25,16.1406,-38.652,0,-47.1896,-57.8843,-39.4843,35.5887,1,25,38.113,492,1,0,4.07004,4.37178,1,1,1.03994,0.96535,2,2,118,74,1.11696,1.06186,4.24016,4.31343,1,1,1.02723,1.0035,2,2,106,78,1.10514,1.09666,4.22924,4.33331,0.975,0.95,0.0631234,0.0593839,3.62709,3.85616,3.91068,4.1274,4.4984,4.67133,4.87824,3.72995,3.93972,3.97285,4.31343,4.588,4.82434,4.95213,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4.20983,4.13622,4.5215,0.105779,3.81566,3.93288,3.988,4.12714,5.09942,5.46687,5.63385,4.05649,4.1138,4.37141,0.105291,3.60159,3.8708,3.91955,4.05649,5.04597,5.2198,5.61738,-0.107165,-0.177211,0.188194,0.0648024,-0.286932,-0.187356,-0.092,0.022952,0.536259,0.669186,0.878874,-0.056322,-0.126358,0.142827,0.0590137,-0.282318,-0.187356,-0.082877,0.016711,0.149901,0.589973,0.853678,3.60573,3.64734,3.66038,0.118085,1.5421,3.34738,3.5442,3.6472,4.10736,4.29005,4.60675,3.78284,4.06099,3.75825,0.0973179,2.02517,3.54666,3.57085,3.71399,4.09825,4.29192,4.53996,0.074815,0.061297,0.0639249,0.00253873,0.040755,0.048029,0.053703,0.061405,0.068144,0.07444,0.097584,0.085925,0.067244,0.0658,0.00187308,0.045966,0.053396,0.059397,0.061611,0.074815,0.080828,0.08514,-9999,-9999
201008090530,201008090600,9.495,0,5.056,9.495,0,137.933,48.408,0,42.482,48.408,0,273.982,0,297.157,273.982,0,316.069,0,305.642,316.069,0,5.68,0,2.518,5.68,0,-9999,69.474,69.474,2,0,0,0,0,2.238,1.855,2.238,0,273.459,0.342,52.371,-28.615,118.236,4.876,3.741,347.264,391.674,0,9.355,0,32.585,0,-23.919,0,20.283,0,24.8277,20.7465,30.4202,13.0806,1,26,14.9173,-57.116,0,-69.732,-85.5355,-58.3458,32.5909,1,26,38.3198,492,1,0,2.99665,2.85,1,1,1.04277,0.96264,2,2,103,58,1.06758,1.03234,3.19626,2.85077,1,1,1.03213,1.00007,2,2,99,65,1.05719,1.06732,3.0454,2.96052,0.9,0.925,0.0791282,0.0786833,2.31361,2.761,2.761,2.90589,3.21867,3.21867,4.25175,2.29419,2.47289,2.761,2.85077,3.17134,3.21867,3.93971,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4.19886,4.1256,4.51067,0.105812,3.80147,3.92367,3.97755,4.117,5.0935,5.4586,5.61923,4.04307,4.10044,4.36028,0.105383,3.58744,3.85716,3.90553,4.04307,5.04034,5.2133,5.60214,0.858417,1.27483,1.55015,0.130003,0.660114,0.760633,0.858417,1.26373,2.31793,2.6676,2.89665,1.00789,0.904177,1.3136,0.114834,0.570771,0.660535,0.782669,1.00789,1.4908,2.28932,2.6976,3.57546,3.62193,3.63527,0.117541,1.52859,3.32401,3.51506,3.62037,4.08909,4.27327,4.56968,3.74913,4.0311,3.73035,0.0967707,2.00339,3.52099,3.54471,3.68736,4.09208,4.27505,4.52022,1.6891,1.4119,1.43468,0.0416211,0.976658,1.11841,1.26029,1.41722,1.55586,1.61118,1.91563,1.91928,1.54003,1.49009,0.0391237,1.04375,1.24577,1.37559,1.41644,1.62799,1.78198,1.90004,-9999,-9999
201008090600,201008090630,10.697,0,5.589,10.697,0,263.906,138.525,0,82.28,138.525,0,299.857,0,297.157,299.857,0,315.698,0,305.642,315.698,0,6.48,0,2.673,6.48,0,-9999,69.491,69.491,2,0,0.215,0,0,2.853,1.962,2.853,0,251.905,0.348,49.813,66.424,313.105,13.255,11.499,360.46,388.872,0,9.285,0,32.57,0,-15.363,0,33.705,0,41.2571,34.4753,50.5504,28.9653,1,18,31.3207,-29.544,0,-36.0698,-44.2444,-30.1801,28.0335,1,18,29.9094,492,1,0,-0.111663,0.685186,1,1,1.56778,1.26182,2,2,18,15,1.93434,1.69585,0.544731,0.685186,1,1,1.22846,1.08442,2,2,24,19,1.67118,1.56834,0.594532,0.634019,0.825,0.825,0.173709,0.15344,-0.2874,-0.251034,-0.251034,0.106989,0.685186,2.015,2.9742,-0.251034,-0.251034,-0.251034,0.685186,0.685186,2.015,2.31186,1,1,1,1,1,2,2,1,1,1,1,1,2,2,4.26723,4.19464,4.62528,0.110469,3.95342,4.01585,4.06992,4.18811,5.19902,5.53545,5.82478,4.17295,4.23248,4.4745,0.108044,3.73154,3.97763,3.9911,4.17295,5.11584,5.33338,5.8088,3.52519,3.50945,3.99126,0.121605,2.0982,3.4984,3.52045,4.0893,4.35874,4.51383,5.09353,4.17554,3.68775,3.88491,0.108746,2.34532,3.4984,3.5112,3.89847,4.29619,4.35519,4.64819,3.98065,3.93716,3.91422,0.120077,1.65935,3.66411,3.85543,3.94288,4.30723,4.44016,4.8467,4.18045,4.34037,4.05374,0.0995357,2.3074,3.84009,3.86775,3.98161,4.30887,4.50821,4.85173,4.12,3.55281,3.52947,0.0763229,2.61775,2.95955,3.25661,3.55585,3.76786,3.91395,4.39946,4.60621,3.84347,3.67331,0.0890289,2.56818,3.23518,3.47029,3.57538,3.93791,4.31638,4.56024,-9999,-9999
201008090630,201008090700,11.022,0,6.122,11.022,0,389.554,83.38,0,121.982,83.38,0,325.892,0,297.157,325.892,0,325.798,0,305.642,325.798,0,6.53,0,2.827,6.53,0,-9999,69.508,69.508,2,0,0.215,0,0,2.068,2.069,2.068,0,256.684,0.314,50.534,40.772,188.32,7.854,5.637,362.862,387.192,0,9.36,0,32.535,0,-3.569,0,36.413,0,44.5719,37.2451,54.6119,34.1295,1,7,36.4768,-21.025,0,-25.6691,-31.4865,-21.4777,23.2403,1,7,24.3959,492,1,0,1.25446,1.4316,1,1,1.11835,1.00931,2,2,54,24,1.32187,1.23099,1.47942,1.64932,1,1,1.03889,1.06728,2,2,47,34,1.25536,1.27895,1.66276,1.66388,0.75,0.75,0.150756,0.121215,0.55,1.23106,1.25446,1.4316,1.71328,2.6405,3.385,0.55,1.23106,1.25446,1.4316,1.71328,2.6405,3.31025,1,1,1,1,1,2,2,1,1,1,1,1,2,2,4.28087,4.20874,4.65369,0.11204,3.98818,4.0439,4.08173,4.20129,5.25212,5.55363,5.87934,4.20435,4.26459,4.50257,0.109022,3.76703,3.98887,4.02365,4.19167,5.13547,5.38704,5.86327,2.60231,2.55942,2.98981,0.119069,1.78543,2.46956,2.60231,2.83997,3.22223,3.73625,4.83694,2.8215,2.78517,2.8654,0.115158,1.59323,2.46272,2.53716,2.79259,2.90321,3.32072,4.15971,4.09121,4.02069,3.98625,0.120824,1.6917,3.75803,3.94055,4.01917,4.39103,4.51025,4.91487,4.29706,4.41815,4.13847,0.10043,2.39257,3.92501,3.94663,4.09126,4.39366,4.59528,4.93186,2.72134,2.30411,2.31617,0.0578105,1.64352,1.86226,2.09745,2.31588,2.52599,2.58755,2.98339,3.07166,2.50064,2.40922,0.0607905,1.68865,2.06385,2.23913,2.31459,2.58755,2.8624,3.0394,-9999,-9999
201008090700,201008090730,11.04,0,6.656,11.04,0,512.729,102.349,0,160.91,102.349,0,332.509,0,297.157,332.509,0,326.477,0,305.642,326.477,0,6.46,0,2.982,6.46,0,-9999,69.525,69.525,2,0,0.215,0,0,1.938,2.177,1.938,0,257.862,0.288,51.15,62.313,229.612,9.307,7.328,365.217,386.786,0,9.57,0,32.565,0,4.722,0,42.974,0,52.6029,43.9561,64.452,32.9901,1,6,36.3206,-15.711,0,-19.1813,-23.5284,-16.0493,18.5823,1,6,19.3917,492,1,0,1.22174,1.395,1,1,1.12799,1.00931,2,2,51,24,1.25911,1.04875,1.45655,1.61882,1,1,1.03889,1.06728,2,2,47,34,1.17996,1.10464,1.6083,1.41475,0.75,0.75,0.131722,0.182166,0.855333,1.22174,1.23058,1.395,1.68713,2.34067,3.54575,0.855333,1.22174,1.22174,1.395,1.68713,1.7915,2.5825,1,1,1,1,1,2,2,1,1,1,1,1,2,2,4.27581,4.20406,4.65229,0.112428,3.98378,4.03968,4.07739,4.19711,5.25738,5.55179,5.88138,4.20162,4.26209,4.50086,0.10932,3.76465,3.98447,4.021,4.18736,5.136,5.39161,5.86479,2.62084,2.58524,3.23754,0.201107,1.89759,2.50998,2.76204,2.87349,3.57941,4.07329,4.54061,2.85017,2.80554,3.11057,0.199611,1.80457,2.48077,2.57459,2.81351,2.94048,3.73154,4.53618,4.0929,4.02035,3.98334,0.120467,1.68852,3.76169,3.94003,4.01797,4.39003,4.50383,4.90051,4.29726,4.4129,4.13621,0.100108,2.39451,3.92463,3.94563,4.09295,4.39483,4.59335,4.91854,3.2272,2.7499,2.75232,0.064565,1.99169,2.2451,2.52599,2.76579,2.96923,3.07492,3.52529,3.6306,2.9772,2.86316,0.0710074,2.00668,2.4812,2.67753,2.76423,3.07492,3.38941,3.59181,-9999,-9999
201008090730,201008090800,11.278,0,7.189,11.278,0,631.323,118.555,0,198.396,118.555,0,332.339,0,297.157,332.339,0,327.253,0,305.642,327.253,0,6.71,0,3.136,6.71,0,-9999,69.542,69.542,2,0,0,0,0,1.519,2.284,1.519,0,247.282,0.216,50.053,73.874,267.762,11.395,9.013,368.007,386.103,0,9.81,0,32.54,0,8.389,0,35.132,0,43.0038,35.9349,52.6906,22.2641,2,127,25.4945,-5.191,0,-6.33761,-7.77392,-5.30277,33.722,2,105,33.7718,492,1,0,0.510233,0.685186,1,1,1.22846,1.26182,2,2,30,15,1.28126,1.2848,0.639892,0.545653,1,1,1.21379,1.26182,2,2,27,17,1.2672,1.2848,0.817643,0.599239,0.825,0.825,0.19867,0.218341,-0.202,0.339667,0.440004,0.639892,0.759073,1.06769,3.54575,-4.17804,0.339667,0.440004,0.639892,0.685186,0.82352,2.34067,1,1,1,1,1,1,2,2,1,1,1,1,1,2,4.284,4.2127,4.67214,0.113691,3.98996,4.04621,4.09095,4.20627,5.29692,5.56417,5.92096,4.22318,4.28424,4.52037,0.110132,3.78929,3.99195,4.04343,4.1954,5.15011,5.43134,5.90415,3.44461,3.66704,4.0729,0.232604,1.91986,3.44461,3.48171,3.66186,3.93651,4.75092,6.1223,3.56905,3.64435,3.7187,0.183709,1.82563,3.10637,3.2235,3.60606,3.7132,4.03095,5.18888,4.17362,4.08049,4.03441,0.121017,1.71081,3.83084,3.99276,4.08055,4.46784,4.56527,4.94127,4.38191,4.46721,4.19674,0.100807,2.45738,3.98581,4.00392,4.17367,4.48201,4.64879,4.9761,3.63213,3.11085,3.10405,0.069607,2.28232,2.56044,2.8802,3.13051,3.31172,3.46662,3.95578,4.07534,3.36086,3.22838,0.0790183,2.26234,2.82377,3.03382,3.12874,3.46662,3.81003,4.03109,-9999,-9999
201008090800,201008090830,11.721,0,7.722,11.721,0,743.306,243.239,0,319.442,243.239,0,328.326,0,306.222,328.326,0,329.983,0,316.238,329.983,0,7,0,3.291,7,0,-9999,69.559,69.559,2,0,0,0,0,1.868,2.391,1.868,0,230.325,0.358,49.411,178.36,532.832,21.638,18.393,374.812,384.64,0,10.05,0,32.51,0,13.072,0,65.451,0,80.1162,66.9468,98.1628,25.2057,2,81,34.2168,30.666,0,37.5372,31.3668,45.9926,33.6434,2,12,35.3472,492,1,0,-1.17094,-1.50204,1,1,1.44185,1.47055,2,2,21,9,1.87433,1.50408,-1.17094,-1.50204,1,1,1.52544,1.4562,2,2,17,12,1.93936,1.49006,-1.47489,-1.26897,0.825,0.825,0.235787,0.173288,-3.47101,-3.26551,-2.69545,-1.4293,-1.1082,-0.870375,0.184,-3.28454,-1.50204,-1.50204,-1.1754,-1.1082,-0.870375,0.0975,1,1,1,1,1,1,2,1,1,1,1,1,1,2,4.3043,4.2335,4.71157,0.115814,4.00581,4.06899,4.12338,4.23338,5.36832,5.58955,5.99717,4.26716,4.32914,4.55946,0.11147,3.83894,4.00818,4.08055,4.22272,5.17666,5.50373,5.9786,5.273,5.73554,5.98054,0.184168,3.86299,5.12977,5.24508,5.72512,6.79763,7.05668,7.4079,5.26805,5.50008,5.96195,0.1772,4.01487,5.07916,5.25613,5.73378,6.93289,7.2709,7.4079,4.3305,4.1981,4.13675,0.122655,1.75718,3.96285,4.0978,4.18026,4.49254,4.69092,5.03337,4.54789,4.57766,4.31716,0.102759,2.5801,4.10201,4.1259,4.32574,4.65856,4.74278,5.09878,6.1525,5.4486,5.35716,0.101002,4.13281,4.60276,4.9233,5.43901,5.71113,5.86456,6.1525,6.78635,5.83812,5.55363,0.128115,3.86769,4.91941,5.33636,5.48427,5.9301,6.40597,6.71591,-9999,-9999
201008090830,201008090900,11.775,0,8.369,11.775,0,846.762,342.334,0,364.137,342.334,0,332.184,0,306.222,332.184,0,334.823,0,316.238,334.823,0,6.36,0,3.79,6.36,0,-9999,69.555,69.555,2,0,0,0,0,2.523,2.453,2.523,0,171.719,0.432,54.178,271.342,747.899,29.991,25.383,377.794,384.654,0,10.355,0,32.58,0,24.105,0,118.985,0,145.645,121.704,178.453,32.2737,2,102,53.021,71.85,0,87.949,73.492,107.76,34.1686,2,31,42.5767,492,1,0,-2.49641,-2.49641,1,1,1.44748,1.26772,2,2,44,23,1.56549,1.29883,-2.49641,-2.49641,1,1,1.45549,1.34121,2,2,38,27,1.5729,1.37066,-2.68135,-2.53397,0.9,0.925,0.219433,0.150631,-5.02774,-3.6589,-3.37663,-2.60954,-2.49641,-2.46631,-1.31867,-3.6589,-3.03149,-2.93821,-2.60954,-2.49641,-2.46631,-1.31867,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4.3013,4.23089,4.71357,0.116362,4.00547,4.06816,4.12132,4.23077,5.37922,5.58996,6.00547,4.26827,4.33054,4.56112,0.11187,3.84085,4.00631,4.0798,4.22051,5.17936,5.51407,5.98624,6.59591,6.7273,7.24754,0.145564,6.50491,6.70873,6.72718,7.13544,7.56342,8.12347,8.59578,6.59125,6.82695,7.27893,0.170049,5.55903,6.71692,6.76468,7.08771,7.72223,7.7793,8.61301,4.3454,4.20766,4.14259,0.12251,1.75799,3.97756,4.10757,4.18777,4.4852,4.70484,5.02736,4.56212,4.58187,4.32516,0.102697,2.59246,4.11157,4.13574,4.31161,4.6729,4.75387,5.1059,7.6011,6.8658,6.71755,0.121561,5.14445,5.65424,6.2768,6.87507,7.21774,7.3097,7.6011,8.30245,7.31904,6.937,0.156697,4.8051,6.25465,6.75381,6.92128,7.3685,7.87529,8.21863,-9999,-9999
201008090900,201008090930,11.918,0,9.016,11.918,0,939.922,421.214,0,404.39,421.214,0,334.84,0,306.222,334.84,0,336.496,0,316.238,336.496,0,6.33,0,4.289,6.33,0,-9999,69.551,69.551,2,0,0.327,0,0,2.646,2.515,2.646,0,147.398,0.492,54.834,342.133,922.029,37.4,31.633,382.289,385.005,0,10.795,0,32.561,0,33.774,0,114.089,0,139.652,116.696,171.11,31.2071,2,97,50.9988,103.175,0,126.293,105.533,154.741,33.1505,2,21,49.2905,492,1,0,-4.98335,-4.98335,1,1,1.41895,1.08873,2,2,96,65,1.45316,1.11912,-4.98335,-4.98335,1,1,1.40607,1.26957,2,2,92,76,1.44058,1.29573,-4.83928,-4.80998,0.9,0.925,0.259031,0.180742,-8.19013,-5.35748,-5.24872,-4.98335,-4.82807,-4.7306,-0.786286,-5.35748,-5.24872,-4.99977,-4.98335,-4.82807,-4.7306,-3.8035,0,1,1,1,1,1,2,1,1,1,1,1,1,2,4.30354,4.23355,4.72406,0.117284,4.00702,4.07031,4.1304,4.23343,5.40396,5.59601,6.02941,4.27911,4.3418,4.57128,0.1125,3.85361,4.01663,4.09375,4.22344,5.18746,5.53859,6.0091,9.08482,9.2169,9.53404,0.187447,6.44772,8.85478,8.99356,9.29623,10.3873,10.7924,11.0292,9.08044,9.32516,9.51078,0.210706,5.7164,8.81172,9.08044,9.29868,10.0601,10.7863,11.9023,4.39335,4.24215,4.17066,0.122846,1.76923,4.01104,4.14307,4.21847,4.48505,4.74717,5.04356,4.61162,4.61041,4.35913,0.10319,2.6308,4.14636,4.17148,4.34274,4.72497,4.78401,5.14351,8.51986,7.79453,7.61059,0.136435,5.71957,6.62348,7.20038,7.7791,8.17611,8.25406,8.51986,9.24791,8.28008,7.83547,0.1756,5.40584,7.19037,7.69182,7.86531,8.28974,8.78291,9.15633,-9999,-9999
201008090930,201008091000,12.632,0,9.663,12.632,0,1021.19,520.629,0,439.512,520.629,0,332.641,0,306.222,332.641,0,336.164,0,316.238,336.164,0,7.1,0,4.788,7.1,0,-9999,69.547,69.547,2,0,0.327,0,0,2.549,2.576,2.549,0,164.399,0.631,51.618,424.822,1133.91,46.953,39.664,388.784,384.637,0,11.246,0,32.585,0,37.431,0,140.816,0,172.368,144.034,211.194,37.9529,2,109,62.6019,185.661,0,227.261,189.904,278.453,33.5033,2,44,73.696,492,1,0,-5.19813,-5.65007,1,1,1.41895,1.08873,2,2,96,67,3.83937,1.09993,-5.31521,-5.37706,1,1,1.39605,1.26772,2,2,93,77,3.83096,1.27735,-6.0969,-5.3777,0.95,0.95,0.419527,0.269137,-12.1989,-12.1989,-5.37706,-5.07894,-5.07528,-5.06383,-4.87638,-12.1989,-5.37706,-5.31521,-5.07894,-5.07528,-5.06383,-4.87638,0,0,1,1,1,1,1,0,1,1,1,1,1,1,4.33911,4.26972,4.78879,0.120675,4.03564,4.10109,4.20795,4.30293,5.51724,5.66106,6.1534,4.352,4.41607,4.63564,0.114662,3.93586,4.08703,4.16945,4.26739,5.22982,5.65004,6.12937,9.44742,9.64678,10.1665,0.260386,8.0288,9.22207,9.30107,9.63604,10.7168,11.2083,11.3219,9.32621,9.73128,10.546,0.363467,8.21242,9.17839,9.27833,9.64445,10.7168,11.2255,16.2859,4.65829,4.43888,4.34349,0.126708,1.84829,4.0686,4.30877,4.3978,4.59144,4.94173,5.20309,4.89298,4.79674,4.5627,0.107766,2.8419,4.33958,4.35117,4.54164,4.95756,5.08042,5.33439,9.46851,8.77928,8.56047,0.153903,6.02372,7.61765,8.28654,8.80088,9.18811,9.24804,9.46851,10.2111,9.29321,8.78287,0.19634,6.03092,8.10277,8.69172,8.86967,9.32493,9.71056,10.0811,-9999,-9999
